,Date,Year,YearDay,Hours,RECORD,Flag_RECORD,SiteID,Batt_V_Min,Flag_Batt_V_Min,Batt_V_TMn,Ptemp_C_Avg,Flag_Ptemp_C_Avg,Air_TempC_Avg,Flag_Air_TempC_Avg,Air_TempC_Max,Flag_Air_TempC_Max,Air_TempC_Min,Flag_Air_TempC_Min,Relative_Humidity_Avg,Flag_Relative_Humidity_Avg,Relative_Humidity_Max,Flag_Relative_Humidity_Max,Relative_Humidity_Min,Flag_Relative_Humidity_Min,Ppt_mm_Tot,Flag_Ppt_mm_Tot,Ws_Mean_300cm,Flag_Ws_Mean_300cm,Ws_mean_Resultant_300cm,Flag_Ws_mean_Resultant_300cm,WinDir_mean_Resultant,Flag_WinDir_mean_Resultant,WinDir_Std_Dev,Flag_WinDir_Std_Dev,WS_ms_37cm_Avg,Flag_WS_ms_37cm_Avg,WS_ms_75cm_Avg,Flag_WS_ms_75cm_Avg,WS_ms_150cm_Avg,Flag_WS_ms_150cm_Avg,WS_ms_300cm_Avg,Flag_WS_ms_300cm_Avg,WS_ms_37cm_Max,Flag_WS_ms_37cm_Max,WS_ms_75cm_Max,Flag_WS_ms_75cm_Max,WS_ms_150cm_Max,Flag_WS_ms_150cm_Max,WS_ms_300cm_Max,Flag_WS_ms_300cm_Max,Date_datetime,Batt_V_TMn_datetime
52,2013-06-29 00:00:00,2013,180,23.9997,52.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.87,A,2013-06-29 06:02:57,32.62,A,,M,,M,,M,,M,,M,,M,,M,1.811,A,0.47700000000000004,A,252.0,A,56.22,A,0.506,A,0.7490000000000001,A,1.435,A,1.8119999999999998,A,8.04,A,8.84,A,11.09,A,11.09,A,2013-06-29 00:00:00,2013-06-29 06:02:57
53,2013-06-30 00:00:00,2013,181,23.9997,53.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.89,A,2013-06-30 05:58:28,31.52,A,,M,,M,,M,,M,,M,,M,,M,2.6919999999999997,A,1.167,A,122.0,A,52.02,A,0.81,A,1.248,A,2.162,A,2.693,A,12.62,A,14.21,A,16.45,A,17.97,A,2013-06-30 00:00:00,2013-06-30 05:58:28
54,2013-07-01 00:00:00,2013,182,23.9997,54.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2013-07-01 06:28:52,25.14,A,,M,,M,,M,,M,,M,,M,,M,3.2489999999999997,A,2.391,A,134.0,A,38.87,A,1.045,A,1.65,A,2.589,A,3.2489999999999997,A,8.04,A,8.84,A,11.09,A,12.62,A,2013-07-01 00:00:00,2013-07-01 06:28:52
55,2013-07-02 00:00:00,2013,183,23.9997,55.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.81,A,2013-07-02 06:00:03,25.52,A,,M,,M,,M,,M,,M,,M,,M,2.6639999999999997,A,1.6580000000000001,A,157.0,A,44.19,A,0.9359999999999999,A,1.294,A,2.113,A,2.6639999999999997,A,9.57,A,12.68,A,13.39,A,14.92,A,2013-07-02 00:00:00,2013-07-02 06:00:03
56,2013-07-03 00:00:00,2013,184,23.9997,56.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-07-03 06:12:17,26.8,A,,M,,M,,M,,M,,M,,M,,M,2.512,A,1.1320000000000001,A,152.0,A,55.27,A,0.843,A,1.189,A,1.883,A,2.513,A,11.86,A,11.91,A,13.39,A,15.68,A,2013-07-03 00:00:00,2013-07-03 06:12:17
57,2013-07-04 00:00:00,2013,185,23.9997,57.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2013-07-04 06:04:53,27.71,A,,M,,M,,M,,M,,M,,M,,M,1.804,A,0.8370000000000001,A,142.0,A,50.17,A,0.5760000000000001,A,0.768,A,1.348,A,1.805,A,4.988,A,5.766,A,6.5,A,7.265,A,2013-07-04 00:00:00,2013-07-04 06:04:53
58,2013-07-05 00:00:00,2013,186,23.9997,58.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-07-05 06:03:12,30.77,A,,M,,M,,M,,M,,M,,M,,M,1.75,A,0.441,A,188.0,A,59.1,A,0.598,A,0.607,A,1.3459999999999999,A,1.751,A,8.04,A,8.84,A,10.33,A,11.86,A,2013-07-05 00:00:00,2013-07-05 06:03:12
59,2013-07-06 00:00:00,2013,187,23.9997,59.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-07-06 06:02:52,31.21,A,,M,,M,,M,,M,,M,,M,,M,1.3419999999999999,A,0.6940000000000001,A,284.0,A,42.07,A,0.612,A,0.568,A,1.1159999999999999,A,1.3419999999999999,A,8.8,A,9.61,A,11.09,A,14.15,A,2013-07-06 00:00:00,2013-07-06 06:02:52
60,2013-07-07 00:00:00,2013,188,23.9997,60.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.89,A,2013-07-07 06:13:11,32.14,A,,M,,M,,M,,M,,M,,M,,M,2.3040000000000003,A,0.7829999999999999,A,93.0,A,61.13,A,0.8740000000000001,A,0.975,A,1.886,A,2.305,A,7.277,A,9.61,A,11.09,A,12.62,A,2013-07-07 00:00:00,2013-07-07 06:13:11
61,2013-07-08 00:00:00,2013,189,23.9997,61.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.89,A,2013-07-08 06:07:07,32.62,A,,M,,M,,M,,M,,M,,M,,M,2.713,A,1.213,A,136.0,A,57.03,A,0.9690000000000001,A,1.072,A,2.16,A,2.714,A,8.04,A,9.61,A,11.86,A,12.62,A,2013-07-08 00:00:00,2013-07-08 06:07:07
62,2013-07-09 00:00:00,2013,190,23.9997,62.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-07-09 06:06:18,33.03,A,,M,,M,,M,,M,,M,,M,,M,2.162,A,1.5490000000000002,A,126.0,A,37.28,A,0.836,A,1.014,A,1.7269999999999999,A,2.1630000000000003,A,7.277,A,7.3020000000000005,A,8.8,A,10.33,A,2013-07-09 00:00:00,2013-07-09 06:06:18
63,2013-07-10 00:00:00,2013,191,23.9997,63.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.87,A,2013-07-10 06:08:18,32.67,A,,M,,M,,M,,M,,M,,M,,M,2.001,A,1.3630000000000002,A,178.0,A,40.28,A,0.584,A,0.655,A,1.526,A,2.003,A,6.513999999999999,A,7.3020000000000005,A,8.8,A,9.56,A,2013-07-10 00:00:00,2013-07-10 06:08:18
64,2013-07-11 00:00:00,2013,192,23.9997,64.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.88,A,2013-07-11 06:16:30,29.79,A,,M,,M,,M,,M,,M,,M,,M,2.126,A,0.233,A,357.0,A,68.29,A,0.7809999999999999,A,0.885,A,1.568,A,2.128,A,4.988,A,8.07,A,7.265,A,8.8,A,2013-07-11 00:00:00,2013-07-11 06:16:30
65,2013-07-12 00:00:00,2013,193,23.9997,65.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.87,A,2013-07-12 06:10:16,29.05,A,,M,,M,,M,,M,,M,,M,,M,2.5989999999999998,A,0.9940000000000001,A,354.0,A,60.07,A,1.125,A,1.1159999999999999,A,1.946,A,2.6010000000000004,A,5.751,A,7.3020000000000005,A,8.8,A,10.33,A,2013-07-12 00:00:00,2013-07-12 06:10:16
66,2013-07-13 00:00:00,2013,194,23.9997,66.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-07-13 06:07:58,30.84,A,,M,,M,,M,,M,,M,,M,,M,1.589,A,0.847,A,156.0,A,46.63,A,0.462,A,0.546,A,1.0659999999999998,A,1.59,A,5.751,A,7.3020000000000005,A,8.03,A,8.8,A,2013-07-13 00:00:00,2013-07-13 06:07:58
67,2013-07-14 00:00:00,2013,195,23.9997,67.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-07-14 06:00:55,32.79,A,,M,,M,,M,,M,,M,,M,,M,1.5419999999999998,A,0.068,A,90.0,A,64.6,A,0.67,A,0.6609999999999999,A,1.2229999999999999,A,1.5419999999999998,A,5.751,A,7.3020000000000005,A,8.03,A,8.8,A,2013-07-14 00:00:00,2013-07-14 06:00:55
68,2013-07-15 00:00:00,2013,196,23.9997,68.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-07-15 06:16:10,25.24,A,,M,,M,,M,,M,,M,,M,,M,3.417,A,2.092,A,127.0,A,48.61,A,1.3780000000000001,A,1.679,A,2.739,A,3.418,A,6.513999999999999,A,8.07,A,9.56,A,10.33,A,2013-07-15 00:00:00,2013-07-15 06:16:10
69,2013-07-16 00:00:00,2013,197,23.9997,69.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2013-07-16 06:08:25,25.79,A,,M,,M,,M,,M,,M,,M,,M,2.209,A,1.526,A,140.0,A,39.46,A,0.7829999999999999,A,0.919,A,1.746,A,2.21,A,5.751,A,6.534,A,8.03,A,8.8,A,2013-07-16 00:00:00,2013-07-16 06:08:25
70,2013-07-17 00:00:00,2013,198,23.9997,70.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-07-17 06:27:07,25.33,A,,M,,M,,M,,M,,M,,M,,M,3.7539999999999996,A,2.675,A,126.0,A,42.88,A,1.495,A,1.7830000000000001,A,2.9560000000000004,A,3.753,A,8.8,A,10.37,A,11.86,A,13.39,A,2013-07-17 00:00:00,2013-07-17 06:27:07
71,2013-07-18 00:00:00,2013,199,23.9997,71.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-07-18 06:27:41,20.64,A,,M,,M,,M,,M,,M,,M,,M,1.2770000000000001,A,0.677,A,157.0,A,41.0,A,0.16699999999999998,A,0.302,A,0.905,A,1.2770000000000001,A,3.4619999999999997,A,4.998,A,5.735,A,6.5,A,2013-07-18 00:00:00,2013-07-18 06:27:41
72,2013-07-19 00:00:00,2013,200,23.9997,72.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2013-07-19 06:11:52,25.54,A,,M,,M,,M,,M,,M,,M,,M,2.024,A,1.618,A,177.0,A,29.45,A,0.45,A,0.718,A,1.5,A,2.025,A,4.988,A,6.534,A,8.03,A,8.8,A,2013-07-19 00:00:00,2013-07-19 06:11:52
73,2013-07-20 00:00:00,2013,201,23.9997,73.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-07-20 06:13:32,26.72,A,,M,,M,,M,,M,,M,,M,,M,1.7830000000000001,A,0.529,A,152.0,A,55.09,A,0.629,A,0.8190000000000001,A,1.32,A,1.7830000000000001,A,8.8,A,10.37,A,12.62,A,14.92,A,2013-07-20 00:00:00,2013-07-20 06:13:32
74,2013-07-21 00:00:00,2013,202,23.9997,74.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2013-07-21 06:01:52,28.15,A,,M,,M,,M,,M,,M,,M,,M,1.411,A,0.579,A,238.0,A,45.02,A,0.578,A,0.6609999999999999,A,1.107,A,1.411,A,7.277,A,7.3020000000000005,A,8.8,A,10.33,A,2013-07-21 00:00:00,2013-07-21 06:01:52
75,2013-07-22 00:00:00,2013,203,23.9997,75.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-07-22 06:25:21,29.01,A,,M,,M,,M,,M,,M,,M,,M,2.241,A,1.22,A,190.0,A,47.6,A,0.836,A,0.973,A,1.696,A,2.241,A,5.751,A,7.3020000000000005,A,8.8,A,11.09,A,2013-07-22 00:00:00,2013-07-22 06:25:21
76,2013-07-23 00:00:00,2013,204,23.9997,76.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2013-07-23 06:22:27,28.97,A,,M,,M,,M,,M,,M,,M,,M,2.73,A,1.896,A,165.0,A,43.59,A,0.866,A,1.068,A,2.086,A,2.7319999999999998,A,5.751,A,6.534,A,9.56,A,11.86,A,2013-07-23 00:00:00,2013-07-23 06:22:27
77,2013-07-24 00:00:00,2013,205,23.9997,77.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2013-07-24 06:12:25,28.68,A,,M,,M,,M,,M,,M,,M,,M,2.0709999999999997,A,1.001,A,197.0,A,45.09,A,0.8909999999999999,A,0.958,A,1.673,A,2.072,A,7.277,A,8.07,A,10.33,A,11.86,A,2013-07-24 00:00:00,2013-07-24 06:12:25
78,2013-07-25 00:00:00,2013,206,23.9997,78.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-07-25 06:31:53,26.26,A,,M,,M,,M,,M,,M,,M,,M,1.7730000000000001,A,1.014,A,253.0,A,43.85,A,0.6409999999999999,A,0.7829999999999999,A,1.41,A,1.774,A,5.751,A,5.766,A,8.03,A,8.8,A,2013-07-25 00:00:00,2013-07-25 06:31:53
79,2013-07-26 00:00:00,2013,207,23.9997,79.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-07-26 06:18:22,25.25,A,,M,,M,,M,,M,,M,,M,,M,0.887,A,0.053,A,2.0,A,48.56,A,0.31,A,0.39,A,0.633,A,0.887,A,14.14,A,17.29,A,20.27,A,23.33,A,2013-07-26 00:00:00,2013-07-26 06:18:22
80,2013-07-27 00:00:00,2013,208,23.9997,80.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2013-07-27 04:48:42,23.82,A,,M,,M,,M,,M,,M,,M,,M,1.329,A,0.53,A,66.0,A,50.69,A,0.289,A,0.38,A,0.9179999999999999,A,1.329,A,7.277,A,8.84,A,11.09,A,12.62,A,2013-07-27 00:00:00,2013-07-27 04:48:42
81,2013-07-28 00:00:00,2013,209,23.9997,81.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.92,A,2013-07-28 06:08:05,27.69,A,,M,,M,,M,,M,,M,,M,,M,1.588,A,0.9159999999999999,A,211.0,A,45.57,A,0.377,A,0.413,A,1.0070000000000001,A,1.589,A,9.57,A,10.37,A,11.09,A,12.62,A,2013-07-28 00:00:00,2013-07-28 06:08:05
82,2013-07-29 00:00:00,2013,210,23.9997,82.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.91,A,2013-07-29 06:25:14,28.98,A,,M,,M,,M,,M,,M,,M,,M,1.426,A,0.33799999999999997,A,281.0,A,58.55,A,0.415,A,0.46,A,0.909,A,1.426,A,8.04,A,10.37,A,11.86,A,12.62,A,2013-07-29 00:00:00,2013-07-29 06:25:14
83,2013-07-30 00:00:00,2013,211,23.9997,83.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-07-30 06:20:19,28.87,A,,M,,M,,M,,M,,M,,M,,M,1.339,A,0.40700000000000003,A,139.0,A,48.81,A,0.445,A,0.522,A,0.943,A,1.339,A,7.277,A,8.84,A,11.86,A,14.15,A,2013-07-30 00:00:00,2013-07-30 06:20:19
84,2013-07-31 00:00:00,2013,212,23.9997,84.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.89,A,2013-07-31 06:12:09,29.87,A,,M,,M,,M,,M,,M,,M,,M,1.8330000000000002,A,0.6809999999999999,A,137.0,A,52.75,A,0.639,A,0.7559999999999999,A,1.3730000000000002,A,1.834,A,7.277,A,8.07,A,10.33,A,11.86,A,2013-07-31 00:00:00,2013-07-31 06:12:09
85,2013-08-01 00:00:00,2013,213,23.9997,85.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-08-01 06:22:12,29.15,A,,M,,M,,M,,M,,M,,M,,M,1.641,A,0.7290000000000001,A,180.0,A,50.11,A,0.48100000000000004,A,0.5429999999999999,A,1.189,A,1.642,A,5.751,A,8.07,A,9.56,A,10.33,A,2013-08-01 00:00:00,2013-08-01 06:22:12
86,2013-08-02 00:00:00,2013,214,23.9997,86.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.87,A,2013-08-02 06:23:37,29.72,A,,M,,M,,M,,M,,M,,M,,M,1.84,A,1.05,A,253.0,A,44.8,A,0.6779999999999999,A,0.6890000000000001,A,1.3159999999999998,A,1.841,A,8.8,A,9.61,A,13.39,A,15.68,A,2013-08-02 00:00:00,2013-08-02 06:23:37
87,2013-08-03 00:00:00,2013,215,23.9997,87.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.87,A,2013-08-03 06:17:23,29.71,A,,M,,M,,M,,M,,M,,M,,M,1.444,A,0.61,A,278.0,A,51.49,A,0.509,A,0.494,A,1.0190000000000001,A,1.445,A,5.751,A,6.534,A,5.735,A,7.265,A,2013-08-03 00:00:00,2013-08-03 06:17:23
88,2013-08-04 00:00:00,2013,216,23.9997,88.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.87,A,2013-08-04 06:19:43,30.21,A,,M,,M,,M,,M,,M,,M,,M,1.238,A,0.395,A,240.0,A,52.05,A,0.385,A,0.354,A,0.821,A,1.238,A,5.751,A,6.534,A,7.265,A,8.8,A,2013-08-04 00:00:00,2013-08-04 06:19:43
89,2013-08-05 00:00:00,2013,217,23.9997,89.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.87,A,2013-08-05 06:12:58,30.29,A,,M,,M,,M,,M,,M,,M,,M,2.2430000000000003,A,1.212,A,275.0,A,50.2,A,0.9890000000000001,A,0.9179999999999999,A,1.714,A,2.244,A,5.751,A,7.3020000000000005,A,8.03,A,9.56,A,2013-08-05 00:00:00,2013-08-05 06:12:58
90,2013-08-06 00:00:00,2013,218,23.9997,90.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2013-08-06 06:21:34,28.83,A,,M,,M,,M,,M,,M,,M,,M,2.6289999999999996,A,2.0869999999999997,A,244.0,A,32.85,A,1.213,A,1.212,A,2.036,A,2.63,A,7.277,A,10.37,A,11.09,A,11.09,A,2013-08-06 00:00:00,2013-08-06 06:21:34
91,2013-08-07 00:00:00,2013,219,23.9997,91.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2013-08-07 06:16:56,26.65,A,,M,,M,,M,,M,,M,,M,,M,2.988,A,2.39,A,244.0,A,31.43,A,1.4480000000000002,A,1.476,A,2.381,A,2.989,A,8.8,A,11.14,A,11.86,A,11.09,A,2013-08-07 00:00:00,2013-08-07 06:16:56
92,2013-08-08 00:00:00,2013,220,23.9997,92.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2013-08-08 06:22:51,27.46,A,,M,,M,,M,,M,,M,,M,,M,1.537,A,0.74,A,320.0,A,47.46,A,0.6729999999999999,A,0.534,A,1.204,A,1.538,A,7.277,A,7.3020000000000005,A,8.8,A,11.09,A,2013-08-08 00:00:00,2013-08-08 06:22:51
93,2013-08-09 00:00:00,2013,221,23.9997,93.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.82,A,2013-08-09 06:15:59,29.12,A,,M,,M,,M,,M,,M,,M,,M,1.655,A,0.985,A,223.0,A,43.84,A,0.5379999999999999,A,0.45,A,1.226,A,1.656,A,8.04,A,8.84,A,10.33,A,10.33,A,2013-08-09 00:00:00,2013-08-09 06:15:59
94,2013-08-10 00:00:00,2013,222,23.9997,94.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.87,A,2013-08-10 06:38:35,27.08,A,,M,,M,,M,,M,,M,,M,,M,3.54,A,2.9160000000000004,A,128.0,A,31.6,A,1.364,A,1.778,A,2.819,A,3.5410000000000004,A,6.513999999999999,A,8.84,A,10.33,A,11.86,A,2013-08-10 00:00:00,2013-08-10 06:38:35
95,2013-08-11 00:00:00,2013,223,23.9997,95.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2013-08-11 07:00:10,23.41,A,,M,,M,,M,,M,,M,,M,,M,2.093,A,1.4280000000000002,A,6.0,A,39.3,A,0.9179999999999999,A,0.988,A,1.636,A,2.094,A,6.513999999999999,A,8.07,A,10.33,A,11.09,A,2013-08-11 00:00:00,2013-08-11 07:00:10
96,2013-08-12 00:00:00,2013,224,23.9997,96.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.87,A,2013-08-12 06:37:15,27.91,A,,M,,M,,M,,M,,M,,M,,M,1.683,A,0.963,A,354.0,A,43.97,A,0.5760000000000001,A,0.718,A,1.166,A,1.6840000000000002,A,5.751,A,7.3020000000000005,A,6.5,A,8.03,A,2013-08-12 00:00:00,2013-08-12 06:37:15
97,2013-08-13 00:00:00,2013,225,23.9997,97.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.87,A,2013-08-13 06:25:26,28.66,A,,M,,M,,M,,M,,M,,M,,M,1.43,A,0.201,A,237.0,A,61.23,A,0.426,A,0.49700000000000005,A,1.0270000000000001,A,1.43,A,6.513999999999999,A,6.534,A,8.03,A,8.8,A,2013-08-13 00:00:00,2013-08-13 06:25:26
98,2013-08-14 00:00:00,2013,226,23.9997,98.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2013-08-14 06:23:49,28.9,A,,M,,M,,M,,M,,M,,M,,M,1.835,A,0.6970000000000001,A,139.0,A,50.73,A,0.722,A,0.863,A,1.445,A,1.835,A,8.8,A,10.37,A,11.86,A,12.62,A,2013-08-14 00:00:00,2013-08-14 06:23:49
99,2013-08-15 00:00:00,2013,227,23.9997,99.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.88,A,2013-08-15 06:36:16,28.49,A,,M,,M,,M,,M,,M,,M,,M,1.227,A,0.633,A,235.0,A,44.46,A,0.442,A,0.45299999999999996,A,0.951,A,1.227,A,6.513999999999999,A,7.3020000000000005,A,8.8,A,8.03,A,2013-08-15 00:00:00,2013-08-15 06:36:16
100,2013-08-16 00:00:00,2013,228,23.9997,100.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2013-08-16 06:30:32,29.75,A,,M,,M,,M,,M,,M,,M,,M,0.995,A,0.539,A,180.0,A,39.23,A,0.259,A,0.281,A,0.831,A,0.995,A,5.751,A,7.3020000000000005,A,9.56,A,8.03,A,2013-08-16 00:00:00,2013-08-16 06:30:32
101,2013-08-17 00:00:00,2013,229,23.9997,101.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2013-08-17 06:29:22,30.49,A,,M,,M,,M,,M,,M,,M,,M,1.251,A,0.511,A,225.0,A,46.94,A,0.446,A,0.423,A,0.993,A,1.252,A,8.04,A,8.84,A,11.09,A,13.39,A,2013-08-17 00:00:00,2013-08-17 06:29:22
102,2013-08-18 00:00:00,2013,230,23.9997,102.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2013-08-18 06:30:47,29.47,A,,M,,M,,M,,M,,M,,M,,M,1.5390000000000001,A,0.575,A,335.0,A,52.82,A,0.599,A,0.59,A,1.18,A,1.54,A,7.277,A,6.534,A,8.03,A,8.8,A,2013-08-18 00:00:00,2013-08-18 06:30:47
